0.05,0.00043539413201069824,217,498399
0.05,0.0004240628807606852,213,502284
0.05,0.0004265070081941653,212,497061
0.05,0.0004457183060305887,223,500316
0.05,0.00043123585007366947,216,500886
0.1,0.00042966969644036727,214,498057
0.1,0.00043707165979459627,219,501062
0.1,0.00044713276116900374,180,402565
0.1,0.0004340060760850652,217,499993
0.1,0.00043190066284754506,216,500115
0.15000000000000002,0.00039447019039961937,131,332091
0.15000000000000002,0.00038752179810114316,130,335465
0.15000000000000002,0.00045579111093385904,160,351038
0.15000000000000002,0.0004630769988669393,141,304485
0.15000000000000002,0.00044794701250235557,145,323699
0.2,0.0004660658137443465,142,304678
0.2,0.0004347969300701604,132,303590
0.2,0.0004048483658847777,132,326048
0.2,0.00042323172931348405,149,352053
0.2,0.0004130061950929264,118,285710
0.25,0.00033099430689792134,45,135954
0.25,0.0004255799612635382,49,115137
0.25,0.0003895912966774478,53,136040
0.25,0.0004359870411236392,65,149087
0.25,0.0005787805757443497,61,105394
0.3,0.00045196422192901245,62,137179
0.3,0.0004294590643274854,47,109440
0.3,0.00034608885661742254,51,147361
0.3,0.0004429338491855441,49,110626
0.3,0.0003790500675697947,46,121356
0.35000000000000003,0.0003999733351109926,48,120008
0.35000000000000003,0.0004119857096300122,67,162627
0.35000000000000003,0.0004593189552581581,66,143691
0.35000000000000003,0.000399344056146075,47,117693
0.35000000000000003,0.0003990216580088819,54,135331
0.4,0.00034955966758003226,31,88683
0.4,0.00044213225649565976,60,135706
0.4,0.00022189818043492045,7,31546
0.4,0.0004992885138677385,20,40057
0.4,0.00036343812465927677,14,38521
0.45,0.00039227704566349985,32,81575
0.45,0.00044742729306487697,20,44700
0.45,0.0004144304689280756,20,48259
0.45,0.00041277164016025253,17,41185
0.45,0.0003107668770319373,13,41832
0.5,6.47332988089073e-05,1,15448
0.5,0.00038755934502470693,8,20642
0.5,0.0003534817956875221,5,14145
0.5,0.0003981118125462094,7,17583
0.5,0.00041915540186524154,4,9543
0.55,0.0005644048664241817,9,15946
0.55,0.0003761342799379378,8,21269
0.55,0.00033246062419482194,8,24063
0.55,0.0005003316151402674,43,85943
0.55,0.00047460844803037496,15,31605
0.6000000000000001,0.0008401008120974517,6,7142
0.6000000000000001,0.0005318340677708555,7,13162
0.6000000000000001,0.0004139501190106592,4,9663
0.6000000000000001,0.000342407122068139,4,11682
0.6000000000000001,0.00010905125408942203,1,9170
0.6500000000000001,0.00017710085893916585,2,11293
0.6500000000000001,0.0010638297872340426,3,2820
0.6500000000000001,0.0,0,3645
0.6500000000000001,0.0004180602006688963,1,2392
0.6500000000000001,0.0010050251256281408,4,3980
0.7000000000000001,0.0006161429451632779,11,17853
0.7000000000000001,0.0007090312860054949,8,11283
0.7000000000000001,0.0005333333333333334,1,1875
0.7000000000000001,0.0,0,1751
0.7000000000000001,0.0003684039440892838,17,46145
0.7500000000000001,0.00059192863031943,28,47303
0.7500000000000001,0.0021141649048625794,2,946
0.7500000000000001,0.0,0,1034
0.7500000000000001,0.0007855459544383347,1,1273
0.7500000000000001,0.0012121212121212121,1,825
0.8,0.0,0,522
0.8,0.00045432535673507453,76,167281
0.8,0.0004016739528453462,43,107052
0.8,0.0,0,525
0.8,0.0003956739646531258,15,37910
0.8500000000000001,0.0,0,1096
0.8500000000000001,0.0021231422505307855,1,471
0.8500000000000001,0.0,0,546
0.8500000000000001,0.0016835016835016834,1,594
0.8500000000000001,0.0,0,524
0.9000000000000001,0.0006019261637239165,3,4984
0.9000000000000001,0.00045277761653218784,39,86135
0.9000000000000001,0.00033921302578018993,4,11792
0.9000000000000001,0.00045433099760602515,26,57227
0.9000000000000001,0.0002475860361475613,7,28273
0.9500000000000001,0.000552128348605345,52,94181
0.9500000000000001,0.0003792667509481669,9,23730
0.9500000000000001,0.0006247396917950854,15,24010
0.9500000000000001,0.0,0,355
0.9500000000000001,0.000700770847932726,1,1427
1.0,0.0,0,343
1.0,0.0,0,334
1.0,0.0,0,322
1.0,0.0,0,319
1.0,0.0,0,332
